timestamp,price,volume
2023-11-19 00:00:00,1962.6305661102026,13274234821.204763
2023-11-20 00:00:00,2011.1267210635335,11281190664.855837
2023-11-21 00:00:00,2022.3881475372507,16799253254.276203
2023-11-22 00:00:00,1940.4448103653,20758981846.62923
2023-11-23 00:00:00,2065.9414413104028,25168416335.347775
2023-11-24 00:00:00,2062.269551857858,13614279337.488348
2023-11-25 00:00:00,2080.8517575183496,20665503027.73338
2023-11-26 00:00:00,2085.426621540017,6530490765.972065
2023-11-27 00:00:00,2064.0742181655314,12075707002.739227
2023-11-28 00:00:00,2030.000505811856,19226881871.14826
2023-11-29 00:00:00,2048.535256652576,16424574534.70982
2023-11-30 00:00:00,2025.9373276989,13099062740.857195
2023-12-01 00:00:00,2051.7567179446996,11625915810.902319
2023-12-02 00:00:00,2085.7123613209396,19913080652.27421
2023-12-03 00:00:00,2165.297880951399,14460351398.390474
2023-12-04 00:00:00,2190.7040403697074,13166580462.9591
2023-12-05 00:00:00,2242.961542677477,30345337042.00411
2023-12-06 00:00:00,2294.0951698534136,28729334531.594917
2023-12-07 00:00:00,2232.0254402104606,21223942410.36482
2023-12-08 00:00:00,2354.386930946088,25387351572.192837
2023-12-09 00:00:00,2359.8890564833255,20568283522.94774
2023-12-10 00:00:00,2341.07248115182,15387242081.073635
2023-12-11 00:00:00,2352.0987284889175,10817893038.042538
2023-12-12 00:00:00,2222.3468384000316,18600214563.342213
2023-12-13 00:00:00,2200.3337161808727,11775411206.200737
2023-12-14 00:00:00,2260.8823525751127,17312498671.815353
2023-12-15 00:00:00,2317.4650743736975,18515638424.0283
2023-12-16 00:00:00,2219.9516178764084,15188397489.44516
2023-12-17 00:00:00,2227.936447135476,8454757543.524233
2023-12-18 00:00:00,2199.5401211883855,8867828029.60357
2023-12-19 00:00:00,2216.929013563485,14071140889.309969
2023-12-20 00:00:00,2176.8394126574362,15258004716.309359
2023-12-21 00:00:00,2198.421404460542,19155737312.564598
2023-12-22 00:00:00,2236.186961753279,19466743544.995804
2023-12-23 00:00:00,2327.048962711535,23783915985.976246
2023-12-24 00:00:00,2310.955662998272,9758407679.07541
2023-12-25 00:00:00,2264.911143671657,12635088285.645493
2023-12-26 00:00:00,2273.6326121146535,11373112598.880953
2023-12-27 00:00:00,2230.8761843957795,15654849177.200323
2023-12-28 00:00:00,2376.771249284193,25167308054.85203
2023-12-29 00:00:00,2345.2607087446872,21940267876.989635
2023-12-30 00:00:00,2299.5262072752594,18135119123.505463
2023-12-31 00:00:00,2294.3440063451,13896242967.902512
2024-01-01 00:00:00,2279.9410085689606,6715146404.608721
2024-01-02 00:00:00,2350.0262860085095,9173151405.888998
2024-01-03 00:00:00,2360.7821195890947,20590257636.09842
2024-01-04 00:00:00,2211.1708278638766,34451776444.05685
2024-01-05 00:00:00,2270.977439333732,18341104523.019344
2024-01-06 00:00:00,2267.087035484658,18739484389.94619
2024-01-07 00:00:00,2241.5108270042424,8619189687.821476
2024-01-08 00:00:00,2220.151561688879,10135753412.671106
2024-01-09 00:00:00,2331.6603294356382,26223624729.10309
2024-01-10 00:00:00,2341.160624264102,21533561122.854744
2024-01-11 00:00:00,2588.769163919145,44008144956.97653
2024-01-12 00:00:00,2618.3298618964914,40605826834.77032
2024-01-13 00:00:00,2524.5016938912413,46082131081.854485
2024-01-14 00:00:00,2575.9247354333543,23318906536.949352
2024-01-15 00:00:00,2477.9374784307734,16820089427.876768
2024-01-16 00:00:00,2515.3199803936955,13348139613.156065
2024-01-17 00:00:00,2589.4826316304293,18488915209.86314
2024-01-18 00:00:00,2528.3287854519394,17068418335.998499
2024-01-19 00:00:00,2467.3289785137254,15098459635.774988
2024-01-20 00:00:00,2489.6180646533794,13514569417.235487
2024-01-21 00:00:00,2470.2636151036777,4996301224.731121
2024-01-22 00:00:00,2454.909543339834,4334792607.360363
2024-01-23 00:00:00,2307.5870034987734,15106296459.023476
2024-01-24 00:00:00,2241.942776155338,17683786156.38525
2024-01-25 00:00:00,2236.7393130974074,10625253854.769924
2024-01-26 00:00:00,2219.6145274459245,9966399827.608324
2024-01-27 00:00:00,2268.8707315074744,10737037817.034204
2024-01-28 00:00:00,2267.907851752534,4896940248.1532755
2024-01-29 00:00:00,2257.0544646456055,6994793950.05812
2024-01-30 00:00:00,2314.59472753004,8669925102.933998
2024-01-31 00:00:00,2344.001400019654,11126446197.799234
2024-02-01 00:00:00,2282.4858670158414,11853310774.419685
2024-02-02 00:00:00,2301.737299308667,9678169139.51159
2024-02-03 00:00:00,2307.4329984830933,7666446064.332116
2024-02-04 00:00:00,2294.7159248044077,4685406125.507428
2024-02-05 00:00:00,2290.084492877089,5694619446.57298
2024-02-06 00:00:00,2298.669906674278,7987582984.0210085
2024-02-07 00:00:00,2372.7608787345252,10525807971.402327
2024-02-08 00:00:00,2424.0730404652095,10632263734.878746
2024-02-09 00:00:00,2420.9685614791365,11000404082.586426
2024-02-10 00:00:00,2487.8508971967804,15268873489.395958
2024-02-11 00:00:00,2499.4921841564314,6350552320.643601
2024-02-12 00:00:00,2505.076808453919,7498249910.857773
2024-02-13 00:00:00,2657.990407976775,15004272817.756506
2024-02-14 00:00:00,2641.5360974921623,20206467469.25591
2024-02-15 00:00:00,2780.372974906562,23414613028.17406
2024-02-16 00:00:00,2826.821475855177,25584981558.624416
2024-02-17 00:00:00,2807.3717030539606,16920199808.887981
2024-02-18 00:00:00,2788.561332499608,18359069390.21388
2024-02-19 00:00:00,2874.945276040071,24082010034.68869
2024-02-20 00:00:00,2943.723084777655,16450190201.022865
